term,score,label
sprout,4.64,concrete
air shaft,4.64,concrete
appointment book,4.64,concrete
bowstring,4.64,concrete
chamber orchestra,4.64,concrete
clothespress,4.64,concrete
crepe paper,4.64,concrete
fire alarm,4.64,concrete
fire escape,4.64,concrete
firehose,4.64,concrete
fishing license,4.64,concrete
general store,4.64,concrete
ground floor,4.64,concrete
ice hockey,4.64,concrete
ice skater,4.64,concrete
laser pointer,4.64,concrete
laserjet,4.64,concrete
league table,4.64,concrete
lighthouse keeper,4.64,concrete
millworker,4.64,concrete
mother hen,4.64,concrete
mountain bike,4.64,concrete
nintendo,4.64,concrete
onionskin,4.64,concrete
record book,4.64,concrete
rockband,4.64,concrete
sim card,4.64,concrete
steelyard,4.64,concrete
test tube,4.64,concrete
ticker tape,4.64,concrete
tool kit,4.64,concrete
waterpolo,4.64,concrete
wort,4.64,concrete
arachnid,4.65,concrete
flywheel,4.65,concrete
mike,4.65,concrete
ale,4.65,concrete
blacktop,4.65,concrete
bubblegum,4.65,concrete
butcher,4.65,concrete
cashbox,4.65,concrete
comma,4.65,concrete
cowpoke,4.65,concrete
derriere,4.65,concrete
dumpling,4.65,concrete
fluoroscope,4.65,concrete
garbanzo,4.65,concrete
glue,4.65,concrete
goblet,4.65,concrete
grandmother,4.65,concrete
headboard,4.65,concrete
hut,4.65,concrete
incubator,4.65,concrete
lifebuoy,4.65,concrete
moneybag,4.65,concrete
orphanage,4.65,concrete
paintbox,4.65,concrete
parka,4.65,concrete
physician,4.65,concrete
popgun,4.65,concrete
quail,4.65,concrete
rattail,4.65,concrete
robot,4.65,concrete
sackcloth,4.65,concrete
sailfish,4.65,concrete
saleslady,4.65,concrete
scabbard,4.65,concrete
skater,4.65,concrete
tableware,4.65,concrete
tortoiseshell,4.65,concrete
toupee,4.65,concrete
university,4.65,concrete
upholstery,4.65,concrete
whiskbroom,4.65,concrete
yak,4.65,concrete
crochet,4.65,concrete
lock,4.65,concrete
boxingglove,4.65,concrete
citrus fruit,4.65,concrete
ebook,4.65,concrete
firing range,4.65,concrete
gas pedal,4.65,concrete
ice bucket,4.65,concrete
messageboard,4.65,concrete
refugee camp,4.65,concrete
screenshot,4.65,concrete
orange,4.66,concrete
anchorwoman,4.66,concrete
bazooka,4.66,concrete
boardroom,4.66,concrete
buzzer,4.66,concrete
calves,4.66,concrete
coal,4.66,concrete
colon,4.66,concrete
compass,4.66,concrete
creamer,4.66,concrete
crustacean,4.66,concrete
dominoes,4.66,concrete
dozen,4.66,concrete
fog,4.66,concrete
footwear,4.66,concrete
graph,4.66,concrete
gunfire,4.66,concrete
hailstorm,4.66,concrete
hog,4.66,concrete
hymen,4.66,concrete
icing,4.66,concrete
jackrabbit,4.66,concrete
jungle,4.66,concrete
lamppost,4.66,concrete
landlord,4.66,concrete
lane,4.66,concrete
manatee,4.66,concrete
mouthpiece,4.66,concrete
mural,4.66,concrete
neurosurgeon,4.66,concrete
newsletter,4.66,concrete
nudist,4.66,concrete
perfume,4.66,concrete
pinwheel,4.66,concrete
plankton,4.66,concrete
pole,4.66,concrete
poster,4.66,concrete
racquetball,4.66,concrete
roller,4.66,concrete
roofing,4.66,concrete
ruler,4.66,concrete
schoolbag,4.66,concrete
schoolgirl,4.66,concrete
shield,4.66,concrete
silverware,4.66,concrete
sirloin,4.66,concrete
snowfall,4.66,concrete
sourdough,4.66,concrete
spices,4.66,concrete
staircase,4.66,concrete
stoneware,4.66,concrete
stoplight,4.66,concrete
toucan,4.66,concrete
underclothes,4.66,concrete
vessel,4.66,concrete
visor,4.66,concrete
workroom,4.66,concrete
worksheet,4.66,concrete
barge,4.66,concrete
legging,4.66,concrete
balance beam,4.66,concrete
bloody mary,4.66,concrete
color wheel,4.66,concrete
cotton cloth,4.66,concrete
deposit box,4.66,concrete
folding chair,4.66,concrete
goose bumps,4.66,concrete
hair spray,4.66,concrete
headlamp,4.66,concrete
outboard motor,4.66,concrete
record player,4.66,concrete
side entrance,4.66,concrete
six pack,4.66,concrete
skin cancer,4.66,concrete
spark plug,4.66,concrete
stunt man,4.66,concrete
traffic light,4.66,concrete
water cooler,4.66,concrete
weedkiller,4.66,concrete
boulder,4.67,concrete
ark,4.67,concrete
armband,4.67,concrete
ass,4.67,concrete
bagpiper,4.67,concrete
bandleader,4.67,concrete
bar,4.67,concrete
bassoon,4.67,concrete
batboy,4.67,concrete
battery,4.67,concrete
beekeeper,4.67,concrete
bicep,4.67,concrete
bloodstain,4.67,concrete
bolt,4.67,concrete
breastplate,4.67,concrete
brushes,4.67,concrete
buck,4.67,concrete
buffet,4.67,concrete
catacomb,4.67,concrete
coleslaw,4.67,concrete
comet,4.67,concrete
copybook,4.67,concrete
cot,4.67,concrete
crossroads,4.67,concrete
cub,4.67,concrete
dachshund,4.67,concrete
drawer,4.67,concrete
enchilada,4.67,concrete
ferryman,4.67,concrete
flame,4.67,concrete
flock,4.67,concrete
floodlight,4.67,concrete
foliage,4.67,concrete
footrest,4.67,concrete
gemstone,4.67,concrete
gopher,4.67,concrete
guardhouse,4.67,concrete
hall,4.67,concrete
handcart,4.67,concrete
harpoon,4.67,concrete
harpsichord,4.67,concrete
intercom,4.67,concrete
laundryman,4.67,concrete
locker,4.67,concrete
macadamia,4.67,concrete
menu,4.67,concrete
moisturizer,4.67,concrete
mollusk,4.67,concrete
mouthwash,4.67,concrete
musket,4.67,concrete
outfielder,4.67,concrete
pagoda,4.67,concrete
pantry,4.67,concrete
parmesan,4.67,concrete
passageway,4.67,concrete
patrolman,4.67,concrete
pigtail,4.67,concrete
pilot,4.67,concrete
printer,4.67,concrete
puddle,4.67,concrete
raccoon,4.67,concrete
rag,4.67,concrete
redbird,4.67,concrete
rifleman,4.67,concrete
ringtone,4.67,concrete
roadway,4.67,concrete
sash,4.67,concrete
saucepan,4.67,concrete
seasoning,4.67,concrete
shelving,4.67,concrete
shepherd,4.67,concrete
snowbird,4.67,concrete
spa,4.67,concrete
stepbrother,4.67,concrete
stepladder,4.67,concrete
sticker,4.67,concrete
sundress,4.67,concrete
tailcoat,4.67,concrete
tailor,4.67,concrete
terrace,4.67,concrete
thermos,4.67,concrete
titanium,4.67,concrete
traffic,4.67,concrete
uniform,4.67,concrete
video,4.67,concrete
waiter,4.67,concrete
wardrobe,4.67,concrete
wasabi,4.67,concrete
waterfront,4.67,concrete
eave,4.67,concrete
jogging,4.67,concrete
smack,4.67,concrete
snowshoe,4.67,concrete
spout,4.67,concrete
autoworker,4.67,concrete
bank building,4.67,concrete
bath mat,4.67,concrete
bedrail,4.67,concrete
brass band,4.67,concrete
cartoon strip,4.67,concrete
cattle ranch,4.67,concrete
college student,4.67,concrete
datasheet,4.67,concrete
dehumidifier,4.67,concrete
doorplate,4.67,concrete
double bed,4.67,concrete
drinking water,4.67,concrete
fashion model,4.67,concrete
fire department,4.67,concrete
matchboard,4.67,concrete
mugshot,4.67,concrete
orange rind,4.67,concrete
police officer,4.67,concrete
rainwear,4.67,concrete
rest stop,4.67,concrete
rye bread,4.67,concrete
sesame seed,4.67,concrete
shower room,4.67,concrete
suckling pig,4.67,concrete
teletypewriter,4.67,concrete
toyshop,4.67,concrete
wind turbine,4.67,concrete
hemorrhoid,4.68,concrete
bill,4.68,concrete
crane,4.68,concrete
rosemary,4.68,concrete
aardvark,4.68,concrete
airstrip,4.68,concrete
axes,4.68,concrete
balcony,4.68,concrete
ballplayer,4.68,concrete
band,4.68,concrete
barbwire,4.68,concrete
barista,4.68,concrete
beaver,4.68,concrete
bison,4.68,concrete
blizzard,4.68,concrete
broth,4.68,concrete
bullring,4.68,concrete
buttermilk,4.68,concrete
canal,4.68,concrete
carburetor,4.68,concrete
carnival,4.68,concrete
catalog,4.68,concrete
catnip,4.68,concrete
cellar,4.68,concrete
chameleon,4.68,concrete
chessboard,4.68,concrete
coaster,4.68,concrete
curb,4.68,concrete
cushion,4.68,concrete
defibrillator,4.68,concrete
dugout,4.68,concrete
dumpster,4.68,concrete
dynamite,4.68,concrete
fire,4.68,concrete
firecracker,4.68,concrete
firehouse,4.68,concrete
fireplace,4.68,concrete
gallstone,4.68,concrete
geyser,4.68,concrete
goaltender,4.68,concrete
grout,4.68,concrete
gurney,4.68,concrete
guy,4.68,concrete
herring,4.68,concrete
icepick,4.68,concrete
janitor,4.68,concrete
jogger,4.68,concrete
kitchenware,4.68,concrete
liver,4.68,concrete
lizard,4.68,concrete
medallion,4.68,concrete
muffler,4.68,concrete
optician,4.68,concrete
pacemaker,4.68,concrete
parfait,4.68,concrete
petticoat,4.68,concrete
pipeline,4.68,concrete
pit,4.68,concrete
pocket,4.68,concrete
pompom,4.68,concrete
prison,4.68,concrete
recliner,4.68,concrete
riverbank,4.68,concrete
rupee,4.68,concrete
saloon,4.68,concrete
saloonkeeper,4.68,concrete
sandal,4.68,concrete
sauna,4.68,concrete
scarecrow,4.68,concrete
shampoo,4.68,concrete
silicon,4.68,concrete
slipknot,4.68,concrete
snapshot,4.68,concrete
spaceman,4.68,concrete
sparkler,4.68,concrete
sunroof,4.68,concrete
suspenders,4.68,concrete
sweatpants,4.68,concrete
tanker,4.68,concrete
tile,4.68,concrete
tricycle,4.68,concrete
tummy,4.68,concrete
tutu,4.68,concrete
vanilla,4.68,concrete
watchman,4.68,concrete
whetstone,4.68,concrete
wingtip,4.68,concrete
wishbone,4.68,concrete
woodshed,4.68,concrete
caulk,4.68,concrete
sandbag,4.68,concrete
whip,4.68,concrete
belly dancer,4.68,concrete
big dipper,4.68,concrete
black widow,4.68,concrete
body stocking,4.68,concrete
bookroom,4.68,concrete
brassware,4.68,concrete
bubble bath,4.68,concrete
chair lift,4.68,concrete
coral reef,4.68,concrete
drag queen,4.68,concrete
ear lobe,4.68,concrete
flatscreen,4.68,concrete
fly rod,4.68,concrete
freezer compartment,4.68,concrete
guestbook,4.68,concrete
guide dog,4.68,concrete
irish coffee,4.68,concrete
irish whiskey,4.68,concrete
lightswitch,4.68,concrete
lungworm,4.68,concrete
oatcake,4.68,concrete
pepper mill,4.68,concrete
play dough,4.68,concrete
price tag,4.68,concrete
prison guard,4.68,concrete
public library,4.68,concrete
soldering iron,4.68,concrete
soymilk,4.68,concrete
spray can,4.68,concrete
sunbonnet,4.68,concrete
symphony orchestra,4.68,concrete
toggle switch,4.68,concrete
towel rail,4.68,concrete
townhome,4.68,concrete
walmart,4.68,concrete
warehouseman,4.68,concrete
windshield wiper,4.68,concrete
wine cellar,4.68,concrete
workbasket,4.68,concrete
bald,4.69,concrete
lilac,4.69,concrete
jean,4.69,concrete
lily,4.69,concrete
poppy,4.69,concrete
watermill,4.69,concrete
wick,4.69,concrete
album,4.69,concrete
alfalfa,4.69,concrete
bathhouse,4.69,concrete
beautician,4.69,concrete
blowfish,4.69,concrete
brain,4.69,concrete
cannabis,4.69,concrete
cinema,4.69,concrete
cityscape,4.69,concrete
clover,4.69,concrete
cogwheel,4.69,concrete
crevasse,4.69,concrete
debris,4.69,concrete
dewdrop,4.69,concrete
diver,4.69,concrete
doctor,4.69,concrete
dumbbell,4.69,concrete
eel,4.69,concrete
elm,4.69,concrete
email,4.69,concrete
epidermis,4.69,concrete
featherbed,4.69,concrete
forearm,4.69,concrete
fur,4.69,concrete
furnace,4.69,concrete
garbage,4.69,concrete
genitalia,4.69,concrete
grandnephew,4.69,concrete
grapevine,4.69,concrete
handbrake,4.69,concrete
hardcover,4.69,concrete
humpback,4.69,concrete
lab,4.69,concrete
landfill,4.69,concrete
linebacker,4.69,concrete
mail,4.69,concrete
mastiff,4.69,concrete
measles,4.69,concrete
moat,4.69,concrete
moth,4.69,concrete
mussel,4.69,concrete
nutmeg,4.69,concrete
pendulum,4.69,concrete
petroleum,4.69,concrete
pianist,4.69,concrete
pincushion,4.69,concrete
ramp,4.69,concrete
revolver,4.69,concrete
riverbed,4.69,concrete
rosebush,4.69,concrete
scaffold,4.69,concrete
seafloor,4.69,concrete
sharpie,4.69,concrete
slipcover,4.69,concrete
sneaker,4.69,concrete
speaker,4.69,concrete
speakerphone,4.69,concrete
spearfish,4.69,concrete
splint,4.69,concrete
star,4.69,concrete
sternum,4.69,concrete
storekeeper,4.69,concrete
straightjacket,4.69,concrete
sunrise,4.69,concrete
tea,4.69,concrete
thumbprint,4.69,concrete
timer,4.69,concrete
tollgate,4.69,concrete
ulcer,4.69,concrete
vaccine,4.69,concrete
viper,4.69,concrete
warehouse,4.69,concrete
wheatgrass,4.69,concrete
wildflower,4.69,concrete
yardstick,4.69,concrete
auction house,4.69,concrete
beach chair,4.69,concrete
brake pedal,4.69,concrete
car bomb,4.69,concrete
car door,4.69,concrete
deckchair,4.69,concrete
dorm room,4.69,concrete
file folder,4.69,concrete
gameboy,4.69,concrete
garbage dump,4.69,concrete
griddlecake,4.69,concrete
haircutter,4.69,concrete
marathon runner,4.69,concrete
monkey wrench,4.69,concrete
motorhome,4.69,concrete
nicotine patch,4.69,concrete
operating room,4.69,concrete
overnight bag,4.69,concrete
pubic hair,4.69,concrete
rearview mirror,4.69,concrete
revolving door,4.69,concrete
ritalin,4.69,concrete
rock concert,4.69,concrete
rockfish,4.69,concrete
root vegetable,4.69,concrete
septic tank,4.69,concrete
shirtdress,4.69,concrete
social worker,4.69,concrete
tear gas,4.69,concrete
tennis player,4.69,concrete
touring car,4.69,concrete
vacuum pump,4.69,concrete
viperfish,4.69,concrete
soy,4.7,concrete
arrowhead,4.7,concrete
gong,4.7,concrete
provolone,4.7,concrete
reed,4.7,concrete
abdomen,4.7,concrete
airfield,4.7,concrete
army,4.7,concrete
auditorium,4.7,concrete
badminton,4.7,concrete
ballroom,4.7,concrete
beanstalk,4.7,concrete
biker,4.7,concrete
boomerang,4.7,concrete
brass,4.7,concrete
breadboard,4.7,concrete
bullfighter,4.7,concrete
bullhorn,4.7,concrete
buttonhole,4.7,concrete
campground,4.7,concrete
caviar,4.7,concrete
chamomile,4.7,concrete
cheese,4.7,concrete
cheetah,4.7,concrete
chess,4.7,concrete
chestnut,4.7,concrete
chowder,4.7,concrete
cleaver,4.7,concrete
comforter,4.7,concrete
denture,4.7,concrete
dildo,4.7,concrete
divers,4.7,concrete
doorknocker,4.7,concrete
doorpost,4.7,concrete
drywall,4.7,concrete
extinguisher,4.7,concrete
eyeglass,4.7,concrete
eyewash,4.7,concrete
fairground,4.7,concrete
fettuccine,4.7,concrete
freeway,4.7,concrete
frisbee,4.7,concrete
frogfish,4.7,concrete
glacier,4.7,concrete
gooseberry,4.7,concrete
grandmamma,4.7,concrete
gunsmith,4.7,concrete
heliport,4.7,concrete
henhouse,4.7,concrete
hoopskirt,4.7,concrete
hotplate,4.7,concrete
kayak,4.7,concrete
kneecap,4.7,concrete
lawyer,4.7,concrete
letter,4.7,concrete
limo,4.7,concrete
livestock,4.7,concrete
lobby,4.7,concrete
magnet,4.7,concrete
manhole,4.7,concrete
manor,4.7,concrete
market,4.7,concrete
meter,4.7,concrete
mines,4.7,concrete
notepad,4.7,concrete
nylon,4.7,concrete
patch,4.7,concrete
plaque,4.7,concrete
preacher,4.7,concrete
prune,4.7,concrete
reef,4.7,concrete
reindeer,4.7,concrete
ripcord,4.7,concrete
rodent,4.7,concrete
salamander,4.7,concrete
salsa,4.7,concrete
sergeant,4.7,concrete
silk,4.7,concrete
snakebite,4.7,concrete
sombrero,4.7,concrete
spaniel,4.7,concrete
spearmint,4.7,concrete
spittoon,4.7,concrete
spleen,4.7,concrete
squash,4.7,concrete
stamp,4.7,concrete
stewpot,4.7,concrete
storm,4.7,concrete
sunroom,4.7,concrete
swordsman,4.7,concrete
termite,4.7,concrete
ticket,4.7,concrete
trash,4.7,concrete
turtleneck,4.7,concrete
washer,4.7,concrete
whisker,4.7,concrete
windowsill,4.7,concrete
baby oil,4.7,concrete
breast implant,4.7,concrete
bulgur wheat,4.7,concrete
bullet hole,4.7,concrete
candlewick,4.7,concrete
clubfeet,4.7,concrete
collection box,4.7,concrete
cottonseed,4.7,concrete
dairyman,4.7,concrete
deerhound,4.7,concrete
electronic device,4.7,concrete
eye socket,4.7,concrete
fire exit,4.7,concrete
football coach,4.7,concrete
football player,4.7,concrete
hoody,4.7,concrete
little finger,4.7,concrete
living room,4.7,concrete
mine field,4.7,concrete
oil pan,4.7,concrete
operating table,4.7,concrete
orchestra pit,4.7,concrete
playset,4.7,concrete
pressure cooker,4.7,concrete
prozac,4.7,concrete
rock garden,4.7,concrete
round table,4.7,concrete
spiderweb,4.7,concrete
stateswoman,4.7,concrete
tax form,4.7,concrete
tennisracket,4.7,concrete
tree house,4.7,concrete
water fountain,4.7,concrete
water heater,4.7,concrete
woodchopper,4.7,concrete
Yorkshire pudding,4.7,concrete
billfold,4.71,concrete
canine,4.71,concrete
flowerbed,4.71,concrete
baker,4.71,concrete
cliff,4.71,concrete
piccolo,4.71,concrete
almond,4.71,concrete
apartments,4.71,concrete
appetizer,4.71,concrete
bassinet,4.71,concrete
blackhead,4.71,concrete
blister,4.71,concrete
bulldog,4.71,concrete
buttercup,4.71,concrete
cafeteria,4.71,concrete
cartilage,4.71,concrete
cheekbone,4.71,concrete
chip,4.71,concrete
cloak,4.71,concrete
codfish,4.71,concrete
corncob,4.71,concrete
cornflower,4.71,concrete
couch,4.71,concrete
driver,4.71,concrete
fan,4.71,concrete
film,4.71,concrete
fisherwoman,4.71,concrete
fishpond,4.71,concrete
frankincense,4.71,concrete
gerbil,4.71,concrete
golfer,4.71,concrete
hangnail,4.71,concrete
headdress,4.71,concrete
icebox,4.71,concrete
inhaler,4.71,concrete
jam,4.71,concrete
kilt,4.71,concrete
kingfisher,4.71,concrete
magnolia,4.71,concrete
monorail,4.71,concrete
navel,4.71,concrete
newsstand,4.71,concrete
noodle,4.71,concrete
ostrich,4.71,concrete
penlight,4.71,concrete
pet,4.71,concrete
pictures,4.71,concrete
pigeon,4.71,concrete
playroom,4.71,concrete
pope,4.71,concrete
pub,4.71,concrete
roadblock,4.71,concrete
sandalwood,4.71,concrete
scab,4.71,concrete
seed,4.71,concrete
shaft,4.71,concrete
silt,4.71,concrete
sleigh,4.71,concrete
squid,4.71,concrete
sweat,4.71,concrete
tattoo,4.71,concrete
tombstone,4.71,concrete
trunk,4.71,concrete
uterus,4.71,concrete
waffle,4.71,concrete
whey,4.71,concrete
zookeeper,4.71,concrete
buckle,4.71,concrete
spit,4.71,concrete
air mattress,4.71,concrete
blue cheese,4.71,concrete
building site,4.71,concrete
cake pan,4.71,concrete
car battery,4.71,concrete
cereal bowl,4.71,concrete
council member,4.71,concrete
cutting board,4.71,concrete
dart board,4.71,concrete
department store,4.71,concrete
earflap,4.71,concrete
first floor,4.71,concrete
fish oil,4.71,concrete
hangglider,4.71,concrete
ice skating,4.71,concrete
light switch,4.71,concrete
prize money,4.71,concrete
rag doll,4.71,concrete
shopping list,4.71,concrete
stenograph,4.71,concrete
sweet pepper,4.71,concrete
tickertape,4.71,concrete
wrapping paper,4.71,concrete
liquid,4.72,concrete
fort,4.72,concrete
passionflower,4.72,concrete
snakehead,4.72,concrete
stork,4.72,concrete
van,4.72,concrete
anchorman,4.72,concrete
atrium,4.72,concrete
beaker,4.72,concrete
bees,4.72,concrete
bin,4.72,concrete
blackboard,4.72,concrete
booklet,4.72,concrete
bulletin,4.72,concrete
cashmere,4.72,concrete
cereals,4.72,concrete
chinchilla,4.72,concrete
chocolate,4.72,concrete
condiment,4.72,concrete
copier,4.72,concrete
cornstalk,4.72,concrete
corridor,4.72,concrete
cosmetics,4.72,concrete
cowboy,4.72,concrete
daggers,4.72,concrete
feedbag,4.72,concrete
fishnet,4.72,concrete
gashouse,4.72,concrete
gasoline,4.72,concrete
gazelle,4.72,concrete
gearbox,4.72,concrete
gel,4.72,concrete
gravestone,4.72,concrete
hamstring,4.72,concrete
hand,4.72,concrete
handrail,4.72,concrete
highway,4.72,concrete
honeycomb,4.72,concrete
lambskin,4.72,concrete
ledge,4.72,concrete
mill,4.72,concrete
motorist,4.72,concrete
mullets,4.72,concrete
mummy,4.72,concrete
odometer,4.72,concrete
package,4.72,concrete
pavement,4.72,concrete
person,4.72,concrete
photocopier,4.72,concrete
pickax,4.72,concrete
pill,4.72,concrete
playhouse,4.72,concrete
pottery,4.72,concrete
poultry,4.72,concrete
princess,4.72,concrete
quartz,4.72,concrete
rudder,4.72,concrete
scallion,4.72,concrete
script,4.72,concrete
sedan,4.72,concrete
sheepdog,4.72,concrete
slicer,4.72,concrete
snakeskin,4.72,concrete
soldier,4.72,concrete
soup,4.72,concrete
stallion,4.72,concrete
stone,4.72,concrete
stripe,4.72,concrete
sunbather,4.72,concrete
sundial,4.72,concrete
tonsil,4.72,concrete
tripod,4.72,concrete
trout,4.72,concrete
valley,4.72,concrete
waist,4.72,concrete
weightlifter,4.72,concrete
wig,4.72,concrete
wire,4.72,concrete
yeast,4.72,concrete
bedspring,4.72,concrete
